timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
16776880,1628793440200442,11010077,-235560457,-467302060,727661,722388,0.23700002,0.6612321,0.86300004,2.2150002,0.58,0.98999995,97,66,0.026,0.010000001,0.024,0.044000003,1.7433985,0,nan,0.0,3978,3,0,1,17
17576000,1628793441000443,11010077,-235560457,-467302055,727709,722436,0.185,0.77753055,0.84300005,2.1690001,0.58,0.98999995,97,68,0.18900001,-0.15400001,0.109000005,0.096,2.071388,0,nan,0.0,3978,3,0,1,17
18578074,1628793442000444,11010077,-235560453,-467302059,727994,722721,0.24700001,0.7775347,0.81600004,2.1090002,0.58,0.98999995,97,50,0.020000001,-0.002,0.020000001,0.041,2.071388,0,nan,0.0,3978,3,0,1,17
19578037,1628793443000445,11010077,-235560455,-467302064,728168,722895,0.246,0.77753913,0.79200006,2.061,0.58,0.98999995,97,69,0.023000002,0.013,0.019000001,0.059000004,2.071388,0,nan,0.0,3978,3,0,1,17
20578918,1628793444000446,11010077,-235560461,-467302063,728308,723035,0.256,0.7775435,0.78000003,2.023,0.58,0.98999995,97,72,0.014,-0.006,0.013,0.059000004,2.071388,0,nan,0.0,3978,3,0,1,17
21578919,1628793445000447,11010077,-235560468,-467302064,728419,723146,0.246,0.7775478,0.76600003,1.978,0.58,0.98999995,97,53,0.0050000004,-0.002,0.004,0.036000002,2.071388,0,nan,0.0,3900,3,0,1,17
22570907,1628793446000447,11010077,-235560475,-467302064,728528,723255,0.158,0.7775517,0.75200003,1.937,0.58,0.98999995,97,57,0.016,0.015000001,0.003,0.0050000004,2.071388,0,nan,0.0,3900,3,0,1,17
